,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
67117,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,2,3,"['R', 'B']",3.962332034410961,5.1362890404636135,6.162852365851345,7.450302705188137,6.55027731437948,5,3,0,0,1,1,0
67118,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,2,4,"['R', 'B']",3.672731031929055,,6.012305840977544,6.7072988297744,6.895668960886352,5,3,0,0,1,1,0
67119,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,2,5,"['R', 'B']",7.278926199607146,7.094136050978858,5.6419025114111605,7.078800767481269,,5,3,0,0,1,1,0
67121,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,2,7,"['R', 'B']",5.576646983906449,5.843547516198704,4.791639782468431,7.750284072952523,4.474529485570891,5,3,0,0,1,1,0
67122,c99f3e9ca9a44a94b944d918ea89cdcd,False,True,2,8,"['R', 'B']",7.750222094855997,4.260039115084707,6.067173604063453,6.7072988297744,,5,3,0,0,1,1,0
67134,cf5d12ee8d724bedbd9c79c1618d5e01,True,False,0,6,"['W', 'R']",7.750222094855997,,4.80966968566862,7.450302705188137,4.8988601745745415,7,0,1,0,0,1,0
67135,cf5d12ee8d724bedbd9c79c1618d5e01,False,True,0,7,"['W', 'R']",,6.706330905687085,4.791639782468431,6.414455062038436,6.751329236566978,7,0,1,0,0,1,0
67136,cf5d12ee8d724bedbd9c79c1618d5e01,True,False,0,8,"['W', 'R']",5.576646983906449,,,6.891970402744784,3.63141823648236,7,0,1,0,0,1,0
67149,cf5d12ee8d724bedbd9c79c1618d5e01,False,True,1,7,"['W', 'R']",3.6322283017633397,8.396405120695356,4.176257307056705,8.895006784260515,,7,0,1,0,0,1,0
67161,cf5d12ee8d724bedbd9c79c1618d5e01,False,True,2,5,"['W', 'R']",3.907355154251317,6.175678556664922,6.288558391804055,7.638691865995547,,7,0,1,0,0,1,0
67162,cf5d12ee8d724bedbd9c79c1618d5e01,True,False,2,6,"['W', 'R']",5.503456677326024,4.538467258216428,5.038329025072671,8.342287835904752,7.402078693392725,7,0,1,0,0,1,0
67163,cf5d12ee8d724bedbd9c79c1618d5e01,False,True,2,7,"['W', 'R']",6.819422721455993,8.040948127791138,3.055613395800798,7.450302705188137,,7,0,1,0,0,1,0
67166,cf5d12ee8d724bedbd9c79c1618d5e01,True,False,2,10,"['W', 'G']",,,6.472305439801779,7.2730691667179705,,7,0,1,0,0,0,1
67176,79e0318564144dbabd12abb72b5a47bc,False,True,0,6,"['G', 'B']",5.5535589433212715,,6.809691930983429,,7.402078693392725,0,3,0,0,1,0,1
67178,79e0318564144dbabd12abb72b5a47bc,False,True,0,8,"['G', 'U']",4.2712838737195264,,6.793850996386851,,,0,3,0,1,0,0,1
67179,79e0318564144dbabd12abb72b5a47bc,False,True,0,9,"['G', 'B']",5.355524527832392,,5.199101803365207,,,0,3,0,0,1,0,1
67190,79e0318564144dbabd12abb72b5a47bc,False,True,1,6,"['G', 'B']",3.835604989070336,6.078027205272119,2.9842458962212186,7.487761597142516,5.687492163009404,0,3,0,0,1,0,1
67191,79e0318564144dbabd12abb72b5a47bc,False,True,1,7,"['G', 'B']",3.705830952781045,4.260039115084707,4.113482416256844,6.986564538730338,,0,3,0,0,1,0,1
67192,79e0318564144dbabd12abb72b5a47bc,False,True,1,8,"['G', 'B']",5.065924071548876,6.517059301380991,,,,0,3,0,0,1,0,1
67193,79e0318564144dbabd12abb72b5a47bc,False,True,1,9,"['G', 'B']",4.895765746606742,,6.433489228933121,,,0,3,0,0,1,0,1
67204,79e0318564144dbabd12abb72b5a47bc,True,False,2,6,"['G', 'B']",3.2562198193307093,5.361450394841688,,5.295097556190482,,0,3,0,0,1,0,1
67209,79e0318564144dbabd12abb72b5a47bc,True,False,2,11,"['B', 'G']",,,,6.065535967978684,,0,3,0,0,1,0,1
67220,3d4c8643c99444728f0da4120a84be97,False,True,0,8,"['W', 'B']",6.819422721455993,4.784923138887025,6.809691930983429,7.167205566620968,,4,3,1,0,1,0,0
67221,3d4c8643c99444728f0da4120a84be97,False,True,0,9,"['W', 'B']",,5.527763279798709,,7.18669227344724,,4,3,1,0,1,0,0
67232,3d4c8643c99444728f0da4120a84be97,False,True,1,6,"['W', 'B']",,7.094136050978858,4.383757457575463,5.6940340302718155,,4,3,1,0,1,0,0
67246,3d4c8643c99444728f0da4120a84be97,False,True,2,6,"['W', 'B']",4.96859916937928,5.586611749219762,5.109391420037169,,,4,3,1,0,1,0,0
67250,3d4c8643c99444728f0da4120a84be97,False,True,2,10,"['W', 'B']",4.44889403783578,4.538467258216428,,,,4,3,1,0,1,0,0
67260,2505e391fee640b2bd2341fe1cefa582,False,True,0,6,"['U', 'G']",3.6245370995979083,5.489918278331158,3.604352610343563,6.8233994217164256,,2,3,0,1,0,0,1
67261,2505e391fee640b2bd2341fe1cefa582,False,True,0,7,"['U', 'G']",4.987380455421024,6.263166736665267,5.486712351663045,6.906647356276695,,2,3,0,1,0,0,1
67287,2505e391fee640b2bd2341fe1cefa582,False,True,2,5,"['U', 'G']",4.764452084321685,6.065080376743857,4.56523589737679,7.232343781394414,,2,3,0,1,0,0,1
67288,2505e391fee640b2bd2341fe1cefa582,False,True,2,6,"['U', 'G']",4.495058097015965,5.301773817480142,4.734381126297919,7.167205566620968,,2,3,0,1,0,0,1
67289,2505e391fee640b2bd2341fe1cefa582,False,True,2,7,"['U', 'G']",3.642348754448399,6.312506894345534,,6.336316213470482,,2,3,0,1,0,0,1
67291,2505e391fee640b2bd2341fe1cefa582,True,False,2,9,"['U', 'G']",4.609497869177424,,6.595539033457249,8.268224364510631,,2,3,0,1,0,0,1
67294,2505e391fee640b2bd2341fe1cefa582,True,False,2,12,"['U', 'G']",,,,,,2,3,0,1,0,0,1
67302,718270c649da4e9d9d074bdcf889bd87,False,True,0,6,"['U', 'G']",6.266965923351675,5.843547516198704,4.176257307056705,6.414455062038436,4.933609839208521,7,2,0,1,0,0,1
67307,718270c649da4e9d9d074bdcf889bd87,True,False,0,11,"['U', 'G']",,,4.176257307056705,,,7,2,0,1,0,0,1
67316,718270c649da4e9d9d074bdcf889bd87,False,True,1,6,"['U', 'B']",,7.094136050978858,4.791639782468431,5.12925317375055,4.884071745367448,7,2,0,1,1,0,0
67317,718270c649da4e9d9d074bdcf889bd87,False,True,1,7,"['U', 'G']",,7.190622559270364,5.80957525979599,6.877293449212872,6.895668960886352,7,2,0,1,0,0,1
67329,718270c649da4e9d9d074bdcf889bd87,True,False,2,5,"['U', 'G']",,6.517059301380991,4.672085893802427,6.434460672335998,5.110139675490296,7,2,0,1,0,0,1
67344,fe88433408614172a21d2300dce7b197,False,True,0,6,"['W', 'B']",3.3571014492753624,4.784923138887025,5.540099087136243,7.167205566620968,6.511693514260728,4,3,1,0,1,0,0
67345,fe88433408614172a21d2300dce7b197,True,False,0,7,"['W', 'B']",5.503456677326024,6.517059301380991,6.472305439801779,4.985105592233187,6.690090333931049,4,3,1,0,1,0,0
67350,fe88433408614172a21d2300dce7b197,False,True,0,12,"['W', 'R']",,,,7.167205566620968,3.63141823648236,4,3,1,0,0,1,0
67358,fe88433408614172a21d2300dce7b197,False,True,1,6,"['W', 'R']",,7.7452705858371065,4.791639782468431,7.232343781394414,5.052736558243126,4,3,1,0,0,1,0
67359,fe88433408614172a21d2300dce7b197,False,True,1,7,"['W', 'R']",,,,5.938152968928026,5.339298809400437,4,3,1,0,0,1,0
67360,fe88433408614172a21d2300dce7b197,False,True,1,8,"['R', 'W']",,5.1362890404636135,,6.811404936754842,5.373733599710068,4,3,1,0,0,1,0
67372,fe88433408614172a21d2300dce7b197,False,True,2,6,"['R', 'W']",4.555513319102897,6.263166736665267,4.734381126297919,6.645228217413008,4.474529485570891,4,3,1,0,0,1,0
67377,fe88433408614172a21d2300dce7b197,False,True,2,11,"['R', 'W']",,6.233161672169549,4.795824777549623,,,4,3,1,0,0,1,0
67378,fe88433408614172a21d2300dce7b197,True,False,2,12,"['R', 'W']",,,3.055613395800798,,,4,3,1,0,0,1,0
67385,42619af88d564546bd0dc0a7aa9ff818,False,True,0,5,"['U', 'G']",5.955926504143148,4.698164077774161,4.848824650447482,8.047652695656794,6.995469903945478,6,3,0,1,0,0,1
67387,42619af88d564546bd0dc0a7aa9ff818,False,True,0,7,"['U', 'G']",,5.178713425770125,4.67218401385422,8.047652695656794,,6,3,0,1,0,0,1
67388,42619af88d564546bd0dc0a7aa9ff818,True,False,0,8,"['U', 'G']",7.750222094855997,7.190622559270364,3.167477575877933,8.268224364510631,,6,3,0,1,0,0,1
67399,42619af88d564546bd0dc0a7aa9ff818,False,True,1,5,"['U', 'B']",3.3571014492753624,6.730235302172317,6.271439424408992,5.954958087314456,,6,3,0,1,1,0,0
67400,42619af88d564546bd0dc0a7aa9ff818,False,True,1,6,"['U', 'B']",4.899160364364793,5.677087583031783,6.636891050251685,6.14921257149112,,6,3,0,1,1,0,0
67401,42619af88d564546bd0dc0a7aa9ff818,False,True,1,7,"['U', 'B']",,6.592088897558542,7.800409416581371,7.617655912213009,5.659928240133018,6,3,0,1,1,0,0
67402,42619af88d564546bd0dc0a7aa9ff818,False,True,1,8,"['U', 'B']",,7.190622559270364,,6.935641299374714,6.100762039922178,6,3,0,1,1,0,0
67430,5a73b0df66c146b29da2c4f06ca1b362,False,True,0,8,"['B', 'W']",6.266965923351675,,6.169298863293431,3.119778092188547,4.4196420852425,7,2,1,0,1,0,0
67443,5a73b0df66c146b29da2c4f06ca1b362,False,True,1,7,"['W', 'B']",,3.9894519873775223,5.792745389427641,7.232343781394414,7.0254252678733575,7,2,1,0,1,0,0
67444,5a73b0df66c146b29da2c4f06ca1b362,False,True,1,8,"['W', 'B']",,4.865595611516018,,,5.687492163009404,7,2,1,0,1,0,0
67455,5a73b0df66c146b29da2c4f06ca1b362,False,True,2,5,"['W', 'B']",6.266965923351675,8.396405120695356,6.809691930983429,7.095835628247803,5.1186139019672385,7,2,1,0,1,0,0
67456,5a73b0df66c146b29da2c4f06ca1b362,False,True,2,6,"['W', 'B']",3.9644875515503286,5.274360758423352,5.829580028056197,,6.511693514260728,7,2,1,0,1,0,0
67457,5a73b0df66c146b29da2c4f06ca1b362,False,True,2,7,"['W', 'B']",6.853074299499573,4.619666339080358,3.604352610343563,7.795240176919951,,7,2,1,0,1,0,0
67458,5a73b0df66c146b29da2c4f06ca1b362,False,True,2,8,"['W', 'B']",5.6229532818057635,4.285554780181438,,7.232343781394414,,7,2,1,0,1,0,0
67459,5a73b0df66c146b29da2c4f06ca1b362,False,True,2,9,"['W', 'B']",,,4.80966968566862,7.232343781394414,5.926191972581428,7,2,1,0,1,0,0
67469,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,0,5,"['G', 'B']",5.742449886285503,5.1362890404636135,7.442893212535274,6.569456517829458,7.432741859920356,4,3,0,0,1,0,1
67470,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,0,6,"['G', 'B']",5.576646983906449,4.784923138887025,6.793850996386851,7.0694955688355545,5.017861495073292,4,3,0,0,1,0,1
67472,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,0,8,"['G', 'B']",7.750222094855997,4.260039115084707,6.367045959239979,,,4,3,0,0,1,0,1
67474,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,0,10,"['G', 'B']",6.266965923351675,4.260039115084707,,7.617655912213009,,4,3,0,0,1,0,1
67475,8f5a9df3df3c4da28da94b9ed9d5aeab,True,False,0,11,"['G', 'B']",3.835604989070336,8.040948127791138,,,,4,3,0,0,1,0,1
67481,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,1,3,"['G', 'B']",4.230105924086857,6.517059301380991,6.809691930983429,7.1637980772005045,7.0254252678733575,4,3,0,0,1,0,1
67485,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,1,7,"['G', 'B']",,6.991508434957559,,6.545604684333008,6.069916613213598,4,3,0,0,1,0,1
67488,8f5a9df3df3c4da28da94b9ed9d5aeab,True,False,1,10,"['G', 'B']",3.3571014492753624,,,8.895006784260515,,4,3,0,0,1,0,1
67489,8f5a9df3df3c4da28da94b9ed9d5aeab,True,False,1,11,"['G', 'B']",3.705830952781045,,,7.450302705188137,,4,3,0,0,1,0,1
67497,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,2,5,"['G', 'B']",3.835604989070336,,5.364480795424893,7.261825425690045,5.32766818411735,4,3,0,0,1,0,1
67499,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,2,7,"['G', 'B']",4.3657925541660205,,6.271439424408992,7.827081026802956,4.23627604750168,4,3,0,0,1,0,1
67500,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,2,8,"['G', 'B']",4.6617928766859436,6.517059301380991,,6.414455062038436,7.693606542960162,4,3,0,0,1,0,1
67501,8f5a9df3df3c4da28da94b9ed9d5aeab,False,True,2,9,"['G', 'B']",,3.9549519926344874,6.472305439801779,,6.511693514260728,4,3,0,0,1,0,1
67504,8f5a9df3df3c4da28da94b9ed9d5aeab,True,False,2,12,"['G', 'B']",4.96859916937928,,,,,4,3,0,0,1,0,1
67525,de728d51a6be4e0c8e654ec0a1f9c12b,False,True,1,5,"['B', 'U']",3.835604989070336,8.396405120695356,6.636891050251685,7.413784480657102,5.017861495073292,2,3,0,1,1,0,0
67526,de728d51a6be4e0c8e654ec0a1f9c12b,False,True,1,6,"['B', 'U']",,5.729739158334122,,8.092321783839083,6.013908296173971,2,3,0,1,1,0,0
67538,de728d51a6be4e0c8e654ec0a1f9c12b,True,False,2,4,"['B', 'U']",,5.448761673816225,7.1683527332498675,7.450302705188137,7.228182116950372,2,3,0,1,1,0,0
67557,46d8cd69d335484bb253571f6728b159,False,True,0,9,"['G', 'B']",,3.843525179856115,5.431348516251607,8.883181524065503,,1,3,0,0,1,0,1
67569,46d8cd69d335484bb253571f6728b159,False,True,1,7,"['G', 'B']",4.96859916937928,4.260039115084707,5.794837886968237,7.827081026802956,7.116048962937776,1,3,0,0,1,0,1
67571,46d8cd69d335484bb253571f6728b159,False,True,1,9,"['G', 'R']",,4.260039115084707,6.793850996386851,,4.984783547577187,1,3,0,0,0,1,1
67596,2bf3a5282a924489a3d9418b3ed1f76b,False,True,0,6,"['B', 'G']",6.233573614728819,4.538467258216428,3.604352610343563,6.545604684333008,5.687492163009404,5,3,0,0,1,0,1
67597,2bf3a5282a924489a3d9418b3ed1f76b,False,True,0,7,"['B', 'G']",,5.852967098669421,,8.256331348236762,,5,3,0,0,1,0,1
67609,2bf3a5282a924489a3d9418b3ed1f76b,False,True,1,5,"['U', 'B']",,5.778888170677811,6.636891050251685,6.7072988297744,6.63947572421464,5,3,0,1,1,0,0
67612,2bf3a5282a924489a3d9418b3ed1f76b,False,True,1,8,"['U', 'B']",,6.26984804507427,6.472305439801779,7.232343781394414,4.820672966266812,5,3,0,1,1,0,0
67625,2bf3a5282a924489a3d9418b3ed1f76b,False,True,2,7,"['U', 'B']",3.705830952781045,7.190622559270364,5.631972611135105,6.414455062038436,,5,3,0,1,1,0,0
67640,0d9c852325a84ffb990aa4a9927d51d0,True,False,0,8,"['U', 'R']",5.576646983906449,,5.733518351239518,6.711730673503695,,3,3,0,1,0,1,0
67641,0d9c852325a84ffb990aa4a9927d51d0,False,True,0,9,"['U', 'R']",,,5.792745389427641,6.358987218642176,,3,3,0,1,0,1,0
67651,0d9c852325a84ffb990aa4a9927d51d0,False,True,1,5,"['U', 'R']",6.266965923351675,6.194435591735571,1.6974358974358974,4.753686398645969,,3,3,0,1,0,1,0
67652,0d9c852325a84ffb990aa4a9927d51d0,False,True,1,6,"['U', 'R']",5.742449886285503,4.538467258216428,5.634065108675701,8.495742097819026,6.069916613213598,3,3,0,1,0,1,0
67653,0d9c852325a84ffb990aa4a9927d51d0,True,False,1,7,"['U', 'R']",7.750222094855997,3.0733860584881367,6.984854139937401,7.450302705188137,,3,3,0,1,0,1,0
67665,0d9c852325a84ffb990aa4a9927d51d0,False,True,2,5,"['U', 'R']",3.7132347570054733,5.5725037126532255,5.392327656401295,8.883181524065503,,3,3,0,1,0,1,0
67666,0d9c852325a84ffb990aa4a9927d51d0,True,False,2,6,"['U', 'R']",,7.094136050978858,5.540554555038806,7.341323243291276,5.324402562994327,3,3,0,1,0,1,0
67668,0d9c852325a84ffb990aa4a9927d51d0,True,False,2,8,"['U', 'R']",,7.7452705858371065,,8.268224364510631,,3,3,0,1,0,1,0
67679,67d388447fd740bab50ed102dbd003d3,False,True,0,5,"['U', 'G']",,5.183105187181185,,5.162630758323958,5.384787553862767,3,3,0,1,0,0,1
67682,67d388447fd740bab50ed102dbd003d3,False,True,0,8,"['U', 'G']",,6.312506894345534,6.522563114650835,7.095835628247803,,3,3,0,1,0,0,1
67708,67d388447fd740bab50ed102dbd003d3,False,True,2,6,"['U', 'G']",,7.12419469048557,6.288558391804055,5.55358003850484,7.432741859920356,3,3,0,1,0,0,1
67711,67d388447fd740bab50ed102dbd003d3,True,False,2,9,"['U', 'G']",5.742449886285503,,,7.638691865995547,,3,3,0,1,0,0,1
67722,5219b24206c04a74a6407edf7f7db467,False,True,0,6,"['B', 'R']",6.3633354531311355,4.538467258216428,,7.095835628247803,6.881761578086881,1,3,0,0,1,1,0
67723,5219b24206c04a74a6407edf7f7db467,False,True,0,7,"['R', 'B']",5.236027923352651,5.586611749219762,4.795824777549623,4.229866627796808,7.693606542960162,1,3,0,0,1,1,0
67724,5219b24206c04a74a6407edf7f7db467,True,False,0,8,"['B', 'R']",,3.8641220157693064,,7.450302705188137,,1,3,0,0,1,1,0
67736,5219b24206c04a74a6407edf7f7db467,False,True,1,6,"['R', 'B']",,5.75539083460977,3.604352610343563,6.775467322442232,5.093000578414987,1,3,0,0,1,1,0
67739,5219b24206c04a74a6407edf7f7db467,False,True,1,9,"['R', 'B']",4.742001069078883,6.706330905687085,,,,1,3,0,0,1,1,0
67749,5219b24206c04a74a6407edf7f7db467,False,True,2,5,"['R', 'U']",4.681548492212257,4.538467258216428,6.061801700957365,6.545604684333008,7.116048962937776,1,3,0,1,0,1,0
67753,5219b24206c04a74a6407edf7f7db467,False,True,2,9,"['R', 'U']",3.907355154251317,,6.288558391804055,8.883181524065503,7.116048962937776,1,3,0,1,0,1,0
67777,bd9256b8f4384a31818b8e7792b6e7ff,False,True,1,5,"['W', 'U']",3.705830952781045,6.888074035271521,6.097200868228272,7.167205566620968,4.829016687082816,6,3,1,1,0,0,0
67778,bd9256b8f4384a31818b8e7792b6e7ff,False,True,1,6,"['W', 'U']",4.555513319102897,6.312506894345534,5.801760341027736,7.654730923149476,4.821894336030462,6,3,1,1,0,0,0
67782,bd9256b8f4384a31818b8e7792b6e7ff,False,True,1,10,"['W', 'U']",,,4.691448695281327,,7.432741859920356,6,3,1,1,0,0,0
67792,bd9256b8f4384a31818b8e7792b6e7ff,False,True,2,6,"['W', 'U']",4.130672135941971,5.761234307168837,8.299559126601102,8.268224364510631,5.221703847291126,6,3,1,1,0,0,0
67793,bd9256b8f4384a31818b8e7792b6e7ff,False,True,2,7,"['W', 'U']",3.3571014492753624,,4.452561099362638,8.581615574385573,6.085810877196874,6,3,1,1,0,0,0
67794,bd9256b8f4384a31818b8e7792b6e7ff,False,True,2,8,"['W', 'U']",4.96859916937928,5.5725037126532255,4.176257307056705,6.7072988297744,7.432741859920356,6,3,1,1,0,0,0
67795,bd9256b8f4384a31818b8e7792b6e7ff,True,False,2,9,"['W', 'U']",,6.312506894345534,,6.414455062038436,5.630987754961167,6,3,1,1,0,0,0
67796,bd9256b8f4384a31818b8e7792b6e7ff,True,False,2,10,"['W', 'U']",5.742449886285503,,6.288558391804055,,4.821894336030462,6,3,1,1,0,0,0
67797,bd9256b8f4384a31818b8e7792b6e7ff,True,False,2,11,"['W', 'U']",,,,6.556524075931155,,6,3,1,1,0,0,0
67808,da4615c5944c41afb0a7f40dea3f9395,False,True,0,8,"['U', 'W']",3.907355154251317,6.263166736665267,3.616960216502556,8.268224364510631,,0,3,1,1,0,0,0
67821,da4615c5944c41afb0a7f40dea3f9395,False,True,1,7,"['W', 'B']",,5.310051469539047,6.809691930983429,6.721827762768928,,0,3,1,0,1,0,0
67848,c24e4ab55b234cf2be4358e71fa16b25,False,True,0,6,"['W', 'U']",5.576646983906449,,5.522417363431316,7.178475030732416,,2,3,1,1,0,0,0
67849,c24e4ab55b234cf2be4358e71fa16b25,False,True,0,7,"['W', 'U']",7.750222094855997,4.260039115084707,6.793850996386851,4.085664335664336,7.432741859920356,2,3,1,1,0,0,0
67851,c24e4ab55b234cf2be4358e71fa16b25,False,True,0,9,"['W', 'U']",,,3.604352610343563,7.450302705188137,6.3272228536057415,2,3,1,1,0,0,0
67861,c24e4ab55b234cf2be4358e71fa16b25,False,True,1,5,"['W', 'U']",,7.190622559270364,6.633078218094315,8.05776265272996,4.672677815837195,2,3,1,1,0,0,0
67862,c24e4ab55b234cf2be4358e71fa16b25,False,True,1,6,"['W', 'U']",5.503456677326024,6.263166736665267,5.802758354266526,8.268224364510631,5.017861495073292,2,3,1,1,0,0,0
67863,c24e4ab55b234cf2be4358e71fa16b25,False,True,1,7,"['W', 'U']",,5.5725037126532255,4.690004826136232,6.821470064574557,7.432741859920356,2,3,1,1,0,0,0
67864,c24e4ab55b234cf2be4358e71fa16b25,False,True,1,8,"['W', 'U']",5.742449886285503,8.396405120695356,6.793850996386851,8.268224364510631,4.23627604750168,2,3,1,1,0,0,0
67865,c24e4ab55b234cf2be4358e71fa16b25,False,True,1,9,"['W', 'U']",,,,6.545604684333008,5.412568580999956,2,3,1,1,0,0,0
67867,c24e4ab55b234cf2be4358e71fa16b25,True,False,1,11,"['W', 'U']",,,5.324281373429242,8.268224364510631,,2,3,1,1,0,0,0
67877,c24e4ab55b234cf2be4358e71fa16b25,False,True,2,7,"['W', 'U']",6.543194322403834,,6.532645210397922,5.481478892438604,,2,3,1,1,0,0,0
67878,c24e4ab55b234cf2be4358e71fa16b25,False,True,2,8,"['W', 'U']",7.750222094855997,7.190622559270364,,,,2,3,1,1,0,0,0
67879,c24e4ab55b234cf2be4358e71fa16b25,False,True,2,9,"['U', 'W']",5.503456677326024,6.921011058451817,,,4.427127211457456,2,3,1,1,0,0,0
67882,c24e4ab55b234cf2be4358e71fa16b25,False,True,2,12,"['U', 'W']",,,4.795824777549623,,5.017861495073292,2,3,1,1,0,0,0
67889,3de5cfd6cc224606ad3d89cde00c9680,True,False,0,5,"['R', 'W']",5.742449886285503,6.312506894345534,3.9236265891346145,6.337371697795726,6.547670940543478,1,3,1,0,0,1,0
67906,3de5cfd6cc224606ad3d89cde00c9680,False,True,1,8,"['B', 'R']",5.349331423113658,,,7.232343781394414,6.195483341163549,1,3,0,0,1,1,0
67958,3da9c795b5684a869d24d53008f1b6e0,True,False,2,4,"['W', 'B']",,6.263166736665267,,4.762343571747314,5.0435277257952364,5,3,1,0,1,0,0
67960,3da9c795b5684a869d24d53008f1b6e0,False,True,2,6,"['W', 'B']",5.894010945417636,7.2000562271577175,3.055613395800798,7.5061274157076685,3.63141823648236,5,3,1,0,1,0,0
67962,3da9c795b5684a869d24d53008f1b6e0,False,True,2,8,"['W', 'B']",,7.2000562271577175,6.472305439801779,,4.672677815837195,5,3,1,0,1,0,0
67966,3da9c795b5684a869d24d53008f1b6e0,True,False,2,12,"['W', 'B']",,,,,5.0435277257952364,5,3,1,0,1,0,0
67973,6577247b25b245939440caaab5940d9e,False,True,0,5,"['B', 'W']",3.155338189386056,7.456732211038173,6.271439424408992,7.808324957175973,5.373733599710068,2,3,1,0,1,0,0
67987,6577247b25b245939440caaab5940d9e,False,True,1,5,"['R', 'B']",4.180565928138743,4.369937565760756,5.038329025072671,5.769991344985525,,2,3,0,0,1,1,0
67988,6577247b25b245939440caaab5940d9e,False,True,1,6,"['R', 'B']",7.750222094855997,5.745627022287055,,6.545604684333008,5.274686015704238,2,3,0,0,1,1,0
67989,6577247b25b245939440caaab5940d9e,False,True,1,7,"['R', 'B']",,7.094136050978858,,7.024370859565941,3.727028978034443,2,3,0,0,1,1,0
67992,6577247b25b245939440caaab5940d9e,False,True,1,10,"['R', 'B']",3.907355154251317,,8.299559126601102,6.414455062038436,,2,3,0,0,1,1,0
68002,6577247b25b245939440caaab5940d9e,False,True,2,6,"['R', 'B']",5.922588438503494,4.538467258216428,4.795824777549623,7.450302705188137,6.159384780012285,2,3,0,0,1,1,0
68005,6577247b25b245939440caaab5940d9e,False,True,2,9,"['R', 'B']",5.411239621227287,6.706330905687085,,7.232343781394414,,2,3,0,0,1,1,0
68006,6577247b25b245939440caaab5940d9e,False,True,2,10,"['R', 'B']",4.555513319102897,,,8.575702944288068,,2,3,0,0,1,1,0
68007,6577247b25b245939440caaab5940d9e,False,True,2,11,"['R', 'B']",,,,6.71616251723299,,2,3,0,0,1,1,0
68018,1f3af258db44437dbdcf51c21a589a9b,True,False,0,8,"['W', 'U']",,,5.778334157434998,6.7072988297744,6.588861114498232,0,3,1,1,0,0,0
68031,1f3af258db44437dbdcf51c21a589a9b,False,True,1,7,"['U', 'W']",,7.190622559270364,5.091772704626513,,6.768559391067043,0,3,1,1,0,0,0
68032,1f3af258db44437dbdcf51c21a589a9b,True,False,1,8,"['U', 'W']",6.819422721455993,,5.461587173620137,7.46145832752538,6.588861114498232,0,3,1,1,0,0,0
