,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
10848,a323c0b2ff0d43edb8a92b005b224239,False,True,2,7,"['W', 'U']",,5.677087583031783,4.80966968566862,7.009167107356468,,2,3,1,1,0,0,0
10851,a323c0b2ff0d43edb8a92b005b224239,False,True,2,10,"['W', 'U']",,6.517059301380991,,3.119778092188547,,2,3,1,1,0,0,0
10852,a323c0b2ff0d43edb8a92b005b224239,False,True,2,11,"['W', 'U']",,,5.854325017846005,6.337371697795726,,2,3,1,1,0,0,0
10861,7f4e68adfebb4811a3517bb924e41b9f,False,True,0,6,"['W', 'R']",,3.9549519926344874,6.169298863293431,6.319943991264197,6.511693514260728,3,3,1,0,0,1,0
10864,7f4e68adfebb4811a3517bb924e41b9f,True,False,0,9,"['R', 'W']",,7.094136050978858,4.10036534577967,,6.069916613213598,3,3,1,0,0,1,0
10873,7f4e68adfebb4811a3517bb924e41b9f,False,True,1,4,"['R', 'W']",4.290073127336233,4.255745066430124,6.809691930983429,6.906647356276695,6.690090333931049,3,3,1,0,0,1,0
10886,7f4e68adfebb4811a3517bb924e41b9f,False,True,2,3,"['R', 'W']",3.835604989070336,7.190622559270364,4.084870668618838,6.474837990411076,5.681384074884122,3,3,1,0,0,1,0
10887,7f4e68adfebb4811a3517bb924e41b9f,False,True,2,4,"['R', 'W']",,7.190622559270364,4.334262740262882,7.131520597434386,5.866698680775928,3,3,1,0,0,1,0
10889,7f4e68adfebb4811a3517bb924e41b9f,False,True,2,6,"['R', 'W']",,,6.034642584243573,8.268224364510631,5.878500388127458,3,3,1,0,0,1,0
10890,7f4e68adfebb4811a3517bb924e41b9f,False,True,2,7,"['R', 'W']",,,6.169298863293431,7.3809095869686665,5.771588087197616,3,3,1,0,0,1,0
10891,7f4e68adfebb4811a3517bb924e41b9f,False,True,2,8,"['R', 'W']",6.054013049997566,,5.103305263199251,,7.432741859920356,3,3,1,0,0,1,0
10902,9250f1fc8682429fa6f037b2f47f6bda,False,True,0,5,"['W', 'R']",6.152867706979447,5.083761054733498,3.299463389302406,,6.329388863855915,1,3,1,0,0,1,0
10903,9250f1fc8682429fa6f037b2f47f6bda,True,False,0,6,"['W', 'R']",,7.094136050978858,6.636891050251685,6.414455062038436,5.321796449910747,1,3,1,0,0,1,0
10905,9250f1fc8682429fa6f037b2f47f6bda,False,True,0,8,"['W', 'G']",,5.761234307168837,6.472305439801779,7.450302705188137,,1,3,1,0,0,0,1
10906,9250f1fc8682429fa6f037b2f47f6bda,True,False,0,9,"['W', 'G']",,,6.180267595732116,7.450302705188137,,1,3,1,0,0,0,1
10921,9250f1fc8682429fa6f037b2f47f6bda,False,True,1,10,"['W', 'B']",7.750222094855997,4.103043637697103,,7.827081026802956,5.221703847291126,1,3,1,0,1,0,0
10922,9250f1fc8682429fa6f037b2f47f6bda,True,False,1,11,"['W', 'B']",,4.103043637697103,,,7.432741859920356,1,3,1,0,1,0,0
10931,9250f1fc8682429fa6f037b2f47f6bda,False,True,2,6,"['W', 'B']",7.750222094855997,4.851801726601941,,7.450302705188137,6.544785428201065,1,3,1,0,1,0,0
10932,9250f1fc8682429fa6f037b2f47f6bda,False,True,2,7,"['W', 'B']",,5.4766517458103605,4.795824777549623,,5.414033950944851,1,3,1,0,1,0,0
10934,9250f1fc8682429fa6f037b2f47f6bda,False,True,2,9,"['W', 'B']",,5.42548707628098,6.472305439801779,7.617655912213009,,1,3,1,0,1,0,0
10944,5cd03992dc7243f7b62dbee4ddec5afd,True,False,0,5,"['B', 'G']",3.3571014492753624,5.42548707628098,7.800409416581371,6.665400606944882,,6,3,0,0,1,0,1
10946,5cd03992dc7243f7b62dbee4ddec5afd,False,True,0,7,"['W', 'B']",3.4134692101254807,4.538467258216428,6.636891050251685,5.782470414201184,,6,3,1,0,1,0,0
10949,5cd03992dc7243f7b62dbee4ddec5afd,False,True,0,10,"['W', 'B']",,5.745627022287055,4.176257307056705,,,6,3,1,0,1,0,0
10961,5cd03992dc7243f7b62dbee4ddec5afd,False,True,1,8,"['W', 'B']",,6.036870600757185,6.472305439801779,,7.432741859920356,6,3,1,0,1,0,0
10971,5cd03992dc7243f7b62dbee4ddec5afd,True,False,2,4,"['B', 'W']",5.8421041376794,7.078819713932097,6.809691930983429,5.013663907037625,5.630769465167713,6,3,1,0,1,0,0
10973,5cd03992dc7243f7b62dbee4ddec5afd,False,True,2,6,"['W', 'B']",5.540051830616236,5.761234307168837,6.636891050251685,7.450302705188137,7.432741859920356,6,3,1,0,1,0,0
10974,5cd03992dc7243f7b62dbee4ddec5afd,True,False,2,7,"['W', 'B']",,5.690740918852973,6.45344639960585,,,6,3,1,0,1,0,0
10975,5cd03992dc7243f7b62dbee4ddec5afd,False,True,2,8,"['W', 'B']",5.576646983906449,5.992489683022371,6.636891050251685,,,6,3,1,0,1,0,0
10976,5cd03992dc7243f7b62dbee4ddec5afd,False,True,2,9,"['W', 'B']",,6.678651393822062,6.037146339898634,4.680769230769231,6.588861114498232,6,3,1,0,1,0,0
10986,7863a17c39934e5b9e5a980d4a4a06c4,False,True,0,5,"['W', 'U']",,7.2000562271577175,5.521873275163679,6.7072988297744,5.840693806766957,4,3,1,1,0,0,0
10987,7863a17c39934e5b9e5a980d4a4a06c4,False,True,0,6,"['W', 'U']",6.266965923351675,4.260039115084707,6.793850996386851,8.895006784260515,5.039785162687759,4,3,1,1,0,0,0
10989,7863a17c39934e5b9e5a980d4a4a06c4,False,True,0,8,"['W', 'U']",,7.620502177474428,4.795824777549623,7.886150116736694,,4,3,1,1,0,0,0
11000,7863a17c39934e5b9e5a980d4a4a06c4,False,True,1,5,"['U', 'W']",,4.725875836466716,7.800409416581371,6.2583144947133675,5.017861495073292,4,3,1,1,0,0,0
11001,7863a17c39934e5b9e5a980d4a4a06c4,True,False,1,6,"['U', 'W']",,4.751721411274436,3.167477575877933,8.895006784260515,5.866698680775928,4,3,1,1,0,0,0
11028,c1c78aba8049497baaef7eb48a8ca1e6,False,True,0,5,"['U', 'B']",3.155338189386056,7.094136050978858,5.141390639775137,6.906647356276695,5.32766818411735,0,3,0,1,1,0,0
11042,c1c78aba8049497baaef7eb48a8ca1e6,False,True,1,5,"['U', 'B']",4.845189458182022,6.393453673227631,8.299559126601102,6.877293449212872,7.116048962937776,0,3,0,1,1,0,0
11044,c1c78aba8049497baaef7eb48a8ca1e6,True,False,1,7,"['U', 'B']",3.3571014492753624,5.761234307168837,6.809691930983429,3.7927837634678023,,0,3,0,1,1,0,0
11045,c1c78aba8049497baaef7eb48a8ca1e6,False,True,1,8,"['U', 'B']",3.9644875515503286,6.730235302172317,,,,0,3,0,1,1,0,0
11046,c1c78aba8049497baaef7eb48a8ca1e6,False,True,1,9,"['U', 'B']",4.9863984380663595,6.312506894345534,7.442893212535274,,,0,3,0,1,1,0,0
11055,c1c78aba8049497baaef7eb48a8ca1e6,False,True,2,4,"['U', 'B']",2.537111517367459,5.014414211265649,5.465724704825413,7.916419203167533,7.432741859920356,0,3,0,1,1,0,0
11057,c1c78aba8049497baaef7eb48a8ca1e6,False,True,2,6,"['U', 'B']",,6.991905807390174,5.746155368509907,7.095835628247803,5.749977376722124,0,3,0,1,1,0,0
11073,3c89d7af50774bb6bd0a67029b9c7f89,False,True,0,8,"['B', 'G']",6.819422721455993,4.784923138887025,,8.883181524065503,,3,3,0,0,1,0,1
11077,3c89d7af50774bb6bd0a67029b9c7f89,True,False,0,12,"['B', 'G']",,6.340979950438397,,,,3,3,0,0,1,0,1
11084,3c89d7af50774bb6bd0a67029b9c7f89,False,True,1,5,"['G', 'B']",4.920959596768975,6.312506894345534,,7.54181238489425,,3,3,0,0,1,0,1
11099,3c89d7af50774bb6bd0a67029b9c7f89,False,True,2,6,"['G', 'B']",,5.178713425770125,6.5593161405493845,5.9132494850439805,5.32766818411735,3,3,0,0,1,0,1
11101,3c89d7af50774bb6bd0a67029b9c7f89,False,True,2,8,"['B', 'G']",,4.784923138887025,,7.095835628247803,7.432741859920356,3,3,0,0,1,0,1
11102,3c89d7af50774bb6bd0a67029b9c7f89,False,True,2,9,"['G', 'B']",,5.650991220134008,4.80966968566862,6.877293449212872,,3,3,0,0,1,0,1
11104,3c89d7af50774bb6bd0a67029b9c7f89,True,False,2,11,"['G', 'B']",,5.843547516198704,,6.877293449212872,,3,3,0,0,1,0,1
11113,9bd157c3b06545709f9ed74a1267ffd2,False,True,0,6,"['W', 'R']",,4.784923138887025,6.595539033457249,7.5061274157076685,6.127318097975409,3,3,1,0,0,1,0
11116,9bd157c3b06545709f9ed74a1267ffd2,False,True,0,9,"['W', 'R']",,7.094136050978858,4.791639782468431,8.268224364510631,,3,3,1,0,0,1,0
11130,9bd157c3b06545709f9ed74a1267ffd2,False,True,1,9,"['R', 'W']",,6.399346371859017,,6.545604684333008,,3,3,1,0,0,1,0
11131,9bd157c3b06545709f9ed74a1267ffd2,False,True,1,10,"['R', 'W']",,6.240508204174639,,,,3,3,1,0,0,1,0
11132,9bd157c3b06545709f9ed74a1267ffd2,False,True,1,11,"['R', 'W']",,4.889858482087611,,7.167205566620968,,3,3,1,0,0,1,0
11141,9bd157c3b06545709f9ed74a1267ffd2,False,True,2,6,"['R', 'W']",5.5175263220736195,5.248235690255585,,8.256331348236762,5.6454359355241905,3,3,1,0,0,1,0
11143,9bd157c3b06545709f9ed74a1267ffd2,False,True,2,8,"['R', 'W']",,5.073383811112851,,6.9979536947605725,5.659928240133018,3,3,1,0,0,1,0
11146,9bd157c3b06545709f9ed74a1267ffd2,False,True,2,11,"['R', 'W']",,5.4831850103858955,,8.268224364510631,,3,3,1,0,0,1,0
11156,29ef37faf4214d3da0b0dd58cef0e658,False,True,0,7,"['U', 'W']",,5.1362890404636135,,8.895006784260515,5.140048338419111,7,2,1,1,0,0,0
11167,29ef37faf4214d3da0b0dd58cef0e658,False,True,1,4,"['W', 'U']",,6.263166736665267,4.706914110941944,5.632240701863811,7.116048962937776,7,2,1,1,0,0,0
11183,29ef37faf4214d3da0b0dd58cef0e658,False,True,2,6,"['W', 'U']",4.089600557871255,4.260039115084707,5.486712351663045,6.562436706028661,4.821894336030462,7,2,1,1,0,0,0
11185,29ef37faf4214d3da0b0dd58cef0e658,False,True,2,8,"['W', 'U']",,6.858557764269355,4.791639782468431,,6.021643381473325,7,2,1,1,0,0,0
11186,29ef37faf4214d3da0b0dd58cef0e658,False,True,2,9,"['U', 'W']",5.732261190226856,,,,7.116048962937776,7,2,1,1,0,0,0
11196,1d10f38d35f446fb9db712f186f03c51,True,False,0,5,"['U', 'W']",6.819422721455993,3.9549519926344874,6.809691930983429,5.013212724232621,5.895790855792513,2,3,1,1,0,0,0
11197,1d10f38d35f446fb9db712f186f03c51,True,False,0,6,"['U', 'W']",,6.306816911630517,,5.0836166760486385,,2,3,1,1,0,0,0
11198,1d10f38d35f446fb9db712f186f03c51,False,True,0,7,"['U', 'W']",4.82490252026841,4.285554780181438,4.791639782468431,7.450302705188137,5.168139661756683,2,3,1,1,0,0,0
11201,1d10f38d35f446fb9db712f186f03c51,True,False,0,10,"['U', 'W']",,,4.795824777549623,,,2,3,1,1,0,0,0
11210,1d10f38d35f446fb9db712f186f03c51,False,True,1,5,"['U', 'R']",4.5548560220988366,5.5725037126532255,,7.900827070268605,4.707260570521924,2,3,0,1,0,1,0
11211,1d10f38d35f446fb9db712f186f03c51,False,True,1,6,"['U', 'R']",4.555513319102897,6.706330905687085,4.791639782468431,7.356745770230406,6.662275086937762,2,3,0,1,0,1,0
11215,1d10f38d35f446fb9db712f186f03c51,False,True,1,10,"['U', 'R']",4.572902715887212,,,7.617655912213009,,2,3,0,1,0,1,0
11224,1d10f38d35f446fb9db712f186f03c51,False,True,2,5,"['U', 'R']",3.4134692101254807,4.538467258216428,6.547691952075363,7.424999846803711,5.195086324574058,2,3,0,1,0,1,0
11227,1d10f38d35f446fb9db712f186f03c51,False,True,2,8,"['U', 'R']",3.4134692101254807,6.263166736665267,,8.895006784260515,6.511693514260728,2,3,0,1,0,1,0
11241,92d4ee3eae434d969c2bc3f40d333269,True,False,0,8,"['W', 'G']",,5.274360758423352,,8.895006784260515,7.116048962937776,0,3,1,0,0,0,1
11252,92d4ee3eae434d969c2bc3f40d333269,False,True,1,5,"['G', 'W']",5.617754800590842,6.328222117890031,4.795824777549623,5.08191798361093,,0,3,1,0,0,0,1
11253,92d4ee3eae434d969c2bc3f40d333269,False,True,1,6,"['G', 'W']",,6.517059301380991,6.117266497501852,7.308754135904552,7.791540544846264,0,3,1,0,0,0,1
11268,92d4ee3eae434d969c2bc3f40d333269,False,True,2,7,"['G', 'W']",,,7.442893212535274,5.577908092746547,6.168876405114451,0,3,1,0,0,0,1
11271,92d4ee3eae434d969c2bc3f40d333269,True,False,2,10,"['G', 'W']",,4.260039115084707,6.288558391804055,,7.402078693392725,0,3,1,0,0,0,1
11280,9750f1211f744618be58f13ec8417849,True,False,0,5,"['U', 'R']",4.069790696804214,7.2000562271577175,4.57743199708834,5.022232070315385,5.630850657687519,7,2,0,1,0,1,0
11281,9750f1211f744618be58f13ec8417849,False,True,0,6,"['U', 'B']",4.162850309327321,5.761234307168837,5.486712351663045,7.095835628247803,6.263306295900858,7,2,0,1,1,0,0
11282,9750f1211f744618be58f13ec8417849,False,True,0,7,"['U', 'B']",,6.517059301380991,,6.877293449212872,5.8254063139281245,7,2,0,1,1,0,0
11285,9750f1211f744618be58f13ec8417849,True,False,0,10,"['U', 'B']",6.459704982910595,6.921011058451817,,,4.331701629479568,7,2,0,1,1,0,0
11286,9750f1211f744618be58f13ec8417849,False,True,0,11,"['U', 'B']",,7.190622559270364,,,4.427127211457456,7,2,0,1,1,0,0
11294,9750f1211f744618be58f13ec8417849,False,True,1,5,"['U', 'B']",,5.136721142822927,,8.268224364510631,5.241118621589862,7,2,0,1,1,0,0
11298,9750f1211f744618be58f13ec8417849,False,True,1,9,"['U', 'B']",,,,6.55682603213011,7.432741859920356,7,2,0,1,1,0,0
11309,9750f1211f744618be58f13ec8417849,False,True,2,6,"['U', 'B']",,5.761234307168837,3.604352610343563,6.906647356276695,5.687492163009404,7,2,0,1,1,0,0
11321,388d8a8416934af2ae5bde0932204731,True,False,0,4,"['B', 'U']",4.727773718869199,5.843547516198704,6.541204694095454,8.883181524065503,7.070737115405567,7,1,0,1,1,0,0
11323,388d8a8416934af2ae5bde0932204731,False,True,0,6,"['W', 'B']",6.266965923351675,6.468841783588781,,6.414455062038436,5.701665197749626,7,1,1,0,1,0,0
11325,388d8a8416934af2ae5bde0932204731,False,True,0,8,"['W', 'B']",,8.396405120695356,,7.232343781394414,5.795289224254333,7,1,1,0,1,0,0
11337,388d8a8416934af2ae5bde0932204731,False,True,1,6,"['W', 'B']",3.835604989070336,5.843547516198704,8.299559126601102,6.552097475018087,,7,1,1,0,1,0,0
11338,388d8a8416934af2ae5bde0932204731,False,True,1,7,"['W', 'B']",6.066453474767958,3.9549519926344874,6.472305439801779,6.675048180706575,,7,1,1,0,1,0,0
11364,a5e241befff14262a382baa8c17bf41e,False,True,0,5,"['B', 'R']",6.819422721455993,5.1745776489540845,6.037146339898634,6.877293449212872,3.727028978034443,6,3,0,0,1,1,0
11365,a5e241befff14262a382baa8c17bf41e,False,True,0,6,"['R', 'B']",6.359410632117639,,4.800654734068526,6.906647356276695,5.705377725264347,6,3,0,0,1,1,0
11366,a5e241befff14262a382baa8c17bf41e,False,True,0,7,"['R', 'B']",5.687468020279445,5.586611749219762,6.8017714636851405,8.883181524065503,,6,3,0,0,1,1,0
11370,a5e241befff14262a382baa8c17bf41e,False,True,0,11,"['B', 'R']",,5.650991220134008,6.288558391804055,,,6,3,0,0,1,1,0
11371,a5e241befff14262a382baa8c17bf41e,True,False,0,12,"['B', 'R']",,4.538467258216428,,,,6,3,0,0,1,1,0
11372,a5e241befff14262a382baa8c17bf41e,True,False,0,13,"['B', 'R']",,4.784923138887025,,,,6,3,0,0,1,1,0
11378,a5e241befff14262a382baa8c17bf41e,False,True,1,5,"['B', 'R']",6.266965923351675,7.078819713932097,3.936777184490893,8.268224364510631,3.63141823648236,6,3,0,0,1,1,0
11379,a5e241befff14262a382baa8c17bf41e,False,True,1,6,"['B', 'R']",,6.517059301380991,6.554598245026732,6.545604684333008,5.081010824290147,6,3,0,0,1,1,0
11382,a5e241befff14262a382baa8c17bf41e,False,True,1,9,"['B', 'R']",,5.320246471848167,6.595539033457249,7.450302705188137,,6,3,0,0,1,1,0
11392,a5e241befff14262a382baa8c17bf41e,False,True,2,5,"['B', 'R']",5.1476549859904654,4.367153782085258,,7.706074686039352,,6,3,0,0,1,1,0
11394,a5e241befff14262a382baa8c17bf41e,False,True,2,7,"['B', 'R']",5.1489816026942,7.094136050978858,6.097200868228272,6.414455062038436,,6,3,0,0,1,1,0
11412,cf15960009df47d5a0267e5db69291d9,True,False,0,11,"['B', 'U']",,,,,3.727028978034443,3,3,0,1,1,0,0
11421,cf15960009df47d5a0267e5db69291d9,False,True,1,6,"['B', 'R']",5.503456677326024,5.586611749219762,4.8472770881000455,6.414455062038436,5.081010824290147,3,3,0,0,1,1,0
11422,cf15960009df47d5a0267e5db69291d9,False,True,1,7,"['B', 'R']",,5.290365775120669,5.089680207085918,,,3,3,0,0,1,1,0
11423,cf15960009df47d5a0267e5db69291d9,False,True,1,8,"['B', 'R']",,4.538467258216428,5.486712351663045,5.698536097208888,5.373984780881204,3,3,0,0,1,1,0
11434,cf15960009df47d5a0267e5db69291d9,False,True,2,5,"['B', 'R']",7.750222094855997,5.852967098669421,7.442893212535274,8.883181524065503,6.511693514260728,3,3,0,0,1,1,0
11435,cf15960009df47d5a0267e5db69291d9,False,True,2,6,"['B', 'R']",6.266965923351675,7.2000562271577175,5.88763537173355,5.718343566176911,3.245855758880517,3,3,0,0,1,1,0
11451,7340f68b77764c1c9f130b01b94b1783,True,False,0,8,"['W', 'B']",7.750222094855997,4.885696556096075,,7.095835628247803,,2,3,1,0,1,0,0
11461,7340f68b77764c1c9f130b01b94b1783,False,True,1,4,"['W', 'B']",4.604643815053534,5.062657465411402,6.633078218094315,6.414455062038436,6.511693514260728,2,3,1,0,1,0,0
11466,7340f68b77764c1c9f130b01b94b1783,False,True,1,9,"['W', 'B']",,5.594597145965241,,8.16674211462682,,2,3,1,0,1,0,0
11478,7340f68b77764c1c9f130b01b94b1783,False,True,2,7,"['W', 'B']",5.576646983906449,5.133729443490011,6.472305439801779,8.883181524065503,,2,3,1,0,1,0,0
11480,7340f68b77764c1c9f130b01b94b1783,True,False,2,9,"['W', 'B']",,,,7.095835628247803,5.905282480894678,2,3,1,0,1,0,0
11481,7340f68b77764c1c9f130b01b94b1783,False,True,2,10,"['W', 'B']",6.459704982910595,6.26984804507427,8.299559126601102,,,2,3,1,0,1,0,0
11505,9f61b74a7f3d4430b3b48a8ff0c6c846,False,True,1,6,"['B', 'R']",,5.761234307168837,6.097200868228272,5.689428130271984,5.44590547462203,3,3,0,0,1,1,0
11520,9f61b74a7f3d4430b3b48a8ff0c6c846,False,True,2,7,"['B', 'R']",6.266965923351675,6.517059301380991,,7.248433858661695,4.23627604750168,3,3,0,0,1,1,0
11523,9f61b74a7f3d4430b3b48a8ff0c6c846,False,True,2,10,"['B', 'R']",,,,6.9323788836132865,4.23627604750168,3,3,0,0,1,1,0
11532,287d2515465543ff96d11d5a3ffa05a3,False,True,0,5,"['U', 'B']",4.951029231919147,4.260039115084707,4.176257307056705,6.77774791376925,6.069916613213598,2,3,0,1,1,0,0
11533,287d2515465543ff96d11d5a3ffa05a3,True,False,0,6,"['U', 'W']",,6.805597676179925,5.540099087136243,6.877293449212872,,2,3,1,1,0,0,0
11534,287d2515465543ff96d11d5a3ffa05a3,True,False,0,7,"['U', 'B']",4.96859916937928,,6.809691930983429,7.095835628247803,6.085810877196874,2,3,0,1,1,0,0
11547,287d2515465543ff96d11d5a3ffa05a3,False,True,1,6,"['U', 'B']",,6.188793635544695,6.793850996386851,5.61155185166031,5.017861495073292,2,3,0,1,1,0,0
11548,287d2515465543ff96d11d5a3ffa05a3,False,True,1,7,"['B', 'U']",4.430279063300693,3.709723546234509,6.636891050251685,4.680769230769231,,2,3,0,1,1,0,0
11549,287d2515465543ff96d11d5a3ffa05a3,True,False,1,8,"['U', 'B']",,,6.793850996386851,6.787888007514873,6.511693514260728,2,3,0,1,1,0,0
11575,fdf3f0feda214bf8b0de94639d28e464,False,True,0,6,"['B', 'R']",5.1476549859904654,,6.793850996386851,6.329881931707028,7.229083563896857,2,3,0,0,1,1,0
11590,fdf3f0feda214bf8b0de94639d28e464,False,True,1,7,"['R', 'B']",3.705830952781045,,,6.843322724916536,7.0254252678733575,2,3,0,0,1,1,0
11603,fdf3f0feda214bf8b0de94639d28e464,False,True,2,6,"['R', 'B']",3.155338189386056,5.5725037126532255,6.154292882153813,7.3968563261902025,5.929934535688906,2,3,0,0,1,1,0
11617,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,0,6,"['W', 'U']",4.9863984380663595,4.602270208313355,8.299559126601102,6.556524075931155,,7,2,1,1,0,0,0
11633,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,1,8,"['W', 'U']",,5.761234307168837,4.176257307056705,,,7,2,1,1,0,0,0
11634,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,1,9,"['U', 'W']",5.617754800590842,,4.791639782468431,,6.588861114498232,7,2,1,1,0,0,0
11644,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,2,5,"['U', 'W']",5.763137379102741,5.989949748743719,4.988584753430681,4.900108282513951,,7,2,1,1,0,0,0
11645,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,2,6,"['U', 'W']",5.4591134718391565,8.040948127791138,3.167477575877933,8.895006784260515,5.093000578414987,7,2,1,1,0,0,0
11646,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,2,7,"['U', 'W']",,6.706330905687085,5.3942402980592705,7.450302705188137,,7,2,1,1,0,0,0
11648,0dfe6c75659c4820b99e0dfcc8c1a319,True,False,2,9,"['W', 'U']",,,,8.895006784260515,4.474529485570891,7,2,1,1,0,0,0
11650,0dfe6c75659c4820b99e0dfcc8c1a319,False,True,2,11,"['U', 'W']",,7.094136050978858,4.795824777549623,,7.432741859920356,7,2,1,1,0,0,0
11657,0162e19177b34110bb987e25b25f0a6e,False,True,0,4,"['B', 'U']",4.7030624492487405,5.5725037126532255,4.259552507799134,,5.999227016787306,5,3,0,1,1,0,0
11658,0162e19177b34110bb987e25b25f0a6e,False,True,0,5,"['B', 'U']",3.7707179709256904,6.263166736665267,4.980664286132392,,7.373703501408748,5,3,0,1,1,0,0
11659,0162e19177b34110bb987e25b25f0a6e,False,True,0,6,"['B', 'U']",4.555513319102897,5.761234307168837,4.176257307056705,8.268224364510631,5.687492163009404,5,3,0,1,1,0,0
11660,0162e19177b34110bb987e25b25f0a6e,True,False,0,7,"['B', 'U']",5.687468020279445,5.761234307168837,,,4.455273197456597,5,3,0,1,1,0,0
11661,0162e19177b34110bb987e25b25f0a6e,True,False,0,8,"['B', 'G']",3.835604989070336,6.065080376743857,7.442893212535274,,6.069916613213598,5,3,0,0,1,0,1
11663,0162e19177b34110bb987e25b25f0a6e,False,True,0,10,"['B', 'G']",3.7143002855977154,8.396405120695356,,,7.116048962937776,5,3,0,0,1,0,1
11674,0162e19177b34110bb987e25b25f0a6e,False,True,1,7,"['B', 'G']",6.819422721455993,5.277701412627854,2.9842458962212186,6.877293449212872,4.427127211457456,5,3,0,0,1,0,1
11675,0162e19177b34110bb987e25b25f0a6e,False,True,1,8,"['B', 'G']",5.411239621227287,8.396405120695356,,,7.4084829063598105,5,3,0,0,1,0,1
11686,0162e19177b34110bb987e25b25f0a6e,False,True,2,5,"['B', 'G']",5.2668615035268544,6.26984804507427,6.184320146318632,7.7177149655658,6.511693514260728,5,3,0,0,1,0,1
11687,0162e19177b34110bb987e25b25f0a6e,False,True,2,6,"['B', 'G']",4.96859916937928,5.387436443815371,4.176257307056705,5.022232070315385,7.116048962937776,5,3,0,0,1,0,1
11688,0162e19177b34110bb987e25b25f0a6e,False,True,2,7,"['B', 'G']",5.52360202135436,,6.793850996386851,7.617655912213009,5.371297214525397,5,3,0,0,1,0,1
11689,0162e19177b34110bb987e25b25f0a6e,False,True,2,8,"['B', 'G']",,3.9549519926344874,,6.974253149313702,6.168876405114451,5,3,0,0,1,0,1
11691,0162e19177b34110bb987e25b25f0a6e,False,True,2,10,"['B', 'G']",4.608878481461869,6.263166736665267,,,,5,3,0,0,1,0,1
11700,e7986eb601c44ac0a01e0d702ede5689,False,True,0,5,"['W', 'B']",3.835604989070336,4.692946476416835,,5.956556506081823,6.046031839334351,7,2,1,0,1,0,0
11702,e7986eb601c44ac0a01e0d702ede5689,False,True,0,7,"['W', 'B']",,4.784923138887025,6.288558391804055,7.044015776498367,6.895668960886352,7,2,1,0,1,0,0
11704,e7986eb601c44ac0a01e0d702ede5689,False,True,0,9,"['W', 'B']",,4.784923138887025,,6.545604684333008,5.24091128808174,7,2,1,0,1,0,0
11717,e7986eb601c44ac0a01e0d702ede5689,False,True,1,8,"['W', 'B']",,7.7452705858371065,,8.268224364510631,5.071555875371544,7,2,1,0,1,0,0
11730,e7986eb601c44ac0a01e0d702ede5689,False,True,2,7,"['W', 'B']",6.819422721455993,6.81377993850545,3.604352610343563,6.906647356276695,3.63141823648236,7,2,1,0,1,0,0
